SUB,R2-ET,NSE-ET,PBIAS-ET,R2-LAI,NSE-LAI,PBIAS-LAI,R2-NPPC,NSE-NPPC,PBIAS-NPPC,LULC
1176,0.90712776,0.799012323,-22,0.914144236,0.492622445,46.1,0.813706133,0.402516101,73.1,ASWN
1177,0.891236332,0.885716926,-5.9,0.927472058,0.743325683,34.2,0.8256227,0.316657273,74.2,ASEN
1178,0.927586881,0.855705216,-3.6,0.910222767,0.907004102,3.9,0.880196392,0.807171578,-15.3,ASWN
1179,0.656968851,0.545887899,-21.2,0.862911349,-0.182513438,-63.5,0.699773583,0.69350754,1.2,WSAK
1180,0.797912969,0.74459595,-1.5,0.796102619,0.737190719,-9.3,0.62794696,0.273327635,-51.8,MAPL
1181,0.798307502,0.709907905,28.9,0.846926976,0.846892658,0,0.78696424,0.774352742,-1,ASEN
1182,0.571894396,-0.164680892,34.1,0.841458416,0.680987784,-32.6,0.869191882,0.811881605,-15.6,PSST
1183,0.803467795,0.775135488,18,0.754928922,0.74993677,-7.3,0.793999335,0.783638987,-0.9,ASEN
1184,0.588912428,0.519245648,6.1,0.913661137,0.911234751,-2.7,0.868921152,0.789786094,-19.4,CNRN
1185,0.817980643,0.780248032,-9,0.79309247,0.61166966,-34.4,0.840358702,0.695551509,-27.8,WNAK
1186,0.871451378,0.832821564,14.7,0.828978715,0.805649393,4.9,0.789992443,0.746858743,-10.1,PNST
1187,0.800765155,0.7891486,3.8,0.882923732,0.833254052,33.2,0.713706378,0.693597635,19.2,CSRN
1188,0.776652901,0.771578492,-2.2,0.926354998,0.915116226,2.8,0.743100335,0.727605555,9.2,CSRN
1189,0.819066176,0.643623317,-13.5,0.866039906,0.608978836,-29.5,0.744260659,0.6448963,-15.6,MAPL
1190,0.656715404,0.544138143,1.3,0.748566673,0.638508029,27.2,0.771345863,0.747420434,1.4,CSRN
1191,0.907863548,0.880804466,6.6,0.912140224,0.901143391,0.2,0.827363994,0.812799614,2.9,PNST
1192,0.910814242,0.887513017,8.3,0.909125501,0.88106062,-6.8,0.835389806,0.817948779,1.6,PNST
1193,0.755194,0.712604269,3.8,0.854261147,0.769621438,39.8,0.578362962,0.566109292,18.6,CSRN
1194,0.877754089,0.849779246,13.3,0.93413075,0.932236926,4.2,0.828433814,0.819901532,6.6,ASWN
1195,0.630394604,0.504476272,13.4,0.88185399,0.880537507,2.5,0.809205745,0.748992804,-14.1,CNRN
1196,0.558145948,0.460685833,8.1,0.761156118,0.761118056,-0.7,0.710686672,0.641409524,-19.6,CNRN
1197,0.871176306,0.84744986,8.3,0.929862801,0.921940832,-6.4,0.843815785,0.82433173,1,ASWN
1198,0.793987867,0.763567512,18.6,0.778180876,0.775116491,-0.2,0.789690464,0.783891693,10.1,ASEN
1199,0.737841086,0.687347211,-14.7,0.786386399,0.774186538,-6.7,0.760329088,0.744958325,14.9,PSST
1200,0.601324776,0.563061242,-11.6,0.839457174,0.455303548,-40,0.609753724,0.520347065,23,WSAK
1201,0.576451977,0.475978422,7.2,0.905559235,0.899392404,1.1,0.792918703,0.764149503,-6.7,CNRN
1202,0.769212359,0.547061208,-27,0.2304353,-0.063018179,-51,0.816734879,0.802426681,-3.3,URBN
1203,0.832831178,0.818284638,-8.5,0.919988134,0.806703416,-20.5,0.401124254,0.362193425,-17.5,WSAK
1204,0.638807974,0.598644745,3.4,0.83089165,0.830875282,0.6,0.815255024,0.753389163,-17,SNYB
1205,0.790611621,0.763213684,12.3,0.575438367,0.569722957,8.2,0.749357446,0.702452825,-9.3,CNRN
1206,0.868804947,0.833163241,6.9,0.944677013,0.944030927,2,0.831296816,0.810941255,1.8,ASWN
1207,0.748924225,0.425840153,-31.1,0.325145908,-0.024927651,-53,0.777723161,0.6613921,-21.8,URBN
1208,0.774465106,0.699618749,8.4,0.836978493,0.813574624,-5.6,0.732241332,0.720075942,8.3,SSYB
1209,0.828673243,0.775429663,1.6,0.866014327,0.758882713,-20.9,0.637625947,0.628835693,-7.6,PSST
1210,0.817084728,0.756457059,-3.3,0.827877556,0.751876329,-20.1,0.796166758,0.786450663,0.9,WCAK
1211,0.760698177,0.409665942,37.9,0.586130103,0.192029042,58.5,0.569241572,0.167084557,73.5,CNRN
1212,0.79163639,0.751822328,-3,0.877240148,0.753195524,-23.9,0.840139138,0.805336811,-1.7,ASWN
1213,0.736617595,0.712441415,15.5,0.869885122,0.703586945,-28.6,0.788227217,0.719295886,-15.3,ASEN
1214,0.649398812,0.615060554,-0.1,0.922076231,0.913249012,-3,0.852362015,0.755168303,-20.1,CNRN
1215,0.820491581,0.816658933,-3.7,0.860918686,0.805824372,31.4,0.691146173,0.60402928,-9.3,CSRN
1216,0.723349421,0.717127257,0.7,0.677620242,0.672797262,-6.6,0.750984974,0.727055991,-6.6,SNYB
1217,0.713929703,0.684796318,2.7,0.899691652,0.881819332,16.9,0.6900847,0.677735224,9.2,CNRN
1218,0.67771517,0.535325331,9.1,0.702436138,0.5921459,46.3,0.587788339,0.567884286,23.6,CSRN
1219,0.844750857,0.821032138,16.1,0.892884148,0.885471166,3.1,0.815565516,0.808154386,2,ASEN
1220,0.817933918,0.811074625,7.9,0.891346878,0.861072286,17.5,0.754391508,0.709936642,-7.8,FRED
1221,0.920551502,0.869760812,-2.7,0.898989376,0.794816733,-19.9,0.877856845,0.712348735,-26.7,ASWN
1222,0.835564012,0.822686703,11.9,0.891654987,0.872790612,6.1,0.828705939,0.814568344,17,ASWN
1223,0.864419612,0.815240517,16.8,0.885582513,0.821402868,-17.1,0.840928312,0.831865753,0.3,PSST
1224,0.883256861,0.867327248,12.1,0.95212958,0.948213803,6.4,0.851680484,0.840124913,3.2,ASEN
1225,0.827559831,0.749781559,4.6,0.870537069,0.814787037,-15.7,0.629944579,0.629301152,-0.3,PSST
1226,0.683433884,0.590139384,5.5,0.803580742,0.754754437,32.4,0.623177531,0.608931793,17.6,CSRN
1227,0.683246155,0.568700468,20.2,0.708527943,0.55515303,39.1,0.675853697,0.649712636,22.2,CNRN
1228,0.791920471,0.751628013,19.2,0.909741211,0.891988246,-9.2,0.827912111,0.760287726,33.7,PNST
1229,0.595044374,0.523786986,6.1,0.892365151,0.883114927,-6.1,0.877088386,0.810110704,-16.3,SNYB
1230,0.678652301,0.64825885,5.5,0.848219557,0.8399041,14.7,0.708590076,0.647762684,-13.9,CNRN
1231,0.668712658,0.640103575,0.6,0.936167031,0.933608453,3,0.812614931,0.764069551,-12.3,CNRN
1232,0.677577803,0.513807766,3.4,0.857571049,0.591512551,52.8,0.71514166,0.702796864,16.3,CSRN
1233,0.781459306,0.737323274,-10.7,0.857487117,0.543750371,66.9,0.660849648,0.246545873,79.3,SSYB
1234,0.812926429,0.795724711,13.6,0.929417687,0.900392338,-8.9,0.791314706,0.770186457,0.9,ASWN
1235,0.837734789,0.803382922,5.7,0.84334828,0.668725539,-33,0.827496964,0.686512156,-25.1,ASEN
1236,0.813649031,0.76023358,22.3,0.927096505,0.926019081,-2.9,0.800648308,0.785538234,4.7,PNST
1237,0.611887143,0.019611061,33.2,0.805458516,0.630198449,-32.9,0.866296769,0.786048874,-19.3,PSST
1238,0.759049221,0.561616979,19.2,0.892643567,0.865578229,-10.5,0.837056677,0.825917078,2.5,CSRN
1239,0.843687905,0.802839096,20.1,0.942659415,0.879430445,-14.4,0.847982206,0.833541034,16.4,ASEN
1240,0.78003366,0.778407418,1.3,0.840164636,0.727428356,-26.8,0.83368767,0.708898469,-24.6,WNAK
1241,0.731743715,0.6534428,6.7,0.800764415,0.739545883,36.3,0.586245596,0.557006268,28.3,CSRN
1242,0.872335708,0.717572672,29,0.892128923,0.885148371,-6.5,0.808624559,0.804879696,5.1,PSST
1243,0.586524101,0.516889544,10.1,0.91844653,0.89681916,-2.6,0.842280487,0.757464506,-16,CNRN
1244,0.722244772,0.709713379,-4.5,0.864004597,0.85617425,-9,0.786472759,0.776878241,1.2,WNAK
1245,0.850703339,0.78348919,6.5,0.911871502,0.595130975,-32.2,0.697912653,0.654182671,-13.4,WSAK
1246,0.59602738,0.027232452,33.7,0.866289184,0.72045785,-28.3,0.847392685,0.806040881,-11.1,PSST
1247,0.606720412,0.534525707,11.9,0.775828197,0.753784742,-9.6,0.729617297,0.703753647,-8.3,CNRN
1248,0.782431124,0.766528044,3.7,0.878002305,0.864401644,3.4,0.834083663,0.782720458,-6.4,CNRN
1249,0.767946783,0.752511522,-5.8,0.903143502,0.879827809,-8.5,0.552896712,0.527838351,3.1,WSAK
1250,0.607077023,0.541862062,3.9,0.920401913,0.919666368,3.2,0.789854631,0.750676304,-11.8,CNRN
1251,0.892194315,0.806063765,-19.5,0.917676962,0.662858652,41.7,0.802704131,0.480351714,65.7,ASWN
1252,0.566002759,0.489801509,10.7,0.806703591,0.799919697,-2.3,0.733556747,0.666601782,-15.9,CNRN
1253,0.882100843,0.865761305,11.6,0.944194301,0.933167667,10.8,0.83112486,0.82109269,1.6,ASEN
1254,0.803292943,0.74629826,12.2,0.76200552,0.63400382,51.6,0.727501218,0.350664033,76.9,CSRN
1255,0.745753296,0.722186448,-6.2,0.772922637,0.534207869,-39,0.833713324,0.745654442,-20.6,WNAK
1256,0.806961881,0.547915204,24.3,0.823376876,0.807199384,1,0.821541553,0.811487778,8.7,PSST
1257,0.725115107,0.662880583,-3.9,0.859066823,0.795934171,35.1,0.754285416,0.728716558,21.3,CSRN
1258,0.872700115,0.841187517,18.6,0.946754078,0.933098256,-7.1,0.838494642,0.831865654,9.8,ASEN
1259,0.593572371,0.554767498,0.3,0.891519066,0.887902898,4.6,0.902534072,0.809375412,-19.5,CNRN
1260,0.610885563,0.526397092,4.5,0.846059326,0.844915129,1.6,0.758477363,0.746882113,-2.5,CNRN
1261,0.781243639,0.766229149,11.9,0.771126451,0.722234137,-20.6,0.841572308,0.837631902,6.5,ASWN
1262,0.680169788,0.554983013,19.8,0.767553444,0.748907508,16.4,0.662606133,0.597618159,32.3,CNRN
1263,0.857382458,0.830727944,17,0.918280911,0.905379011,13.3,0.841519567,0.834204018,5.7,ASWN
1264,0.607042873,0.317422082,7.9,0.668764244,0.455297434,39.8,0.628632158,0.620847049,14,CSRN
1265,0.842671825,0.8186794,8.7,0.760505759,0.744820027,12.9,0.834090391,0.78869736,28.8,CNRN
1266,0.686156437,0.653553982,3.6,0.751200548,0.703309604,35.4,0.593222081,0.576576629,19.8,CSRN
1267,0.661024619,0.626549432,1.8,0.898345554,0.896305361,6.3,0.864722727,0.861234088,8.2,CNRN
1268,0.598838691,0.520801585,11.8,0.828135368,0.823951712,1.5,0.839590788,0.828002321,4,CNRN
1269,0.753248678,0.712901536,-13.8,0.882843533,0.863732854,-9.6,0.625749005,0.543622755,11.9,WSAK
1270,0.80590449,0.769996449,6.8,0.841200195,0.832257085,7.6,0.830039252,0.792953199,-1.6,CNRN
1271,0.854522374,0.78980238,18.2,0.709686485,0.660776993,-9.9,0.797240343,0.774956205,-8.1,PNST
1272,0.683211299,0.553294855,2.5,0.869169194,0.53355992,68.1,0.692391199,0.491639331,60.5,CSRN
1273,0.840879351,0.825866213,8.5,0.912000387,0.90854134,-4.5,0.809077979,0.757955447,-9.7,ASWN
1274,0.798406442,0.638692644,27.1,0.752002577,0.144347688,31.4,0.818818975,-0.687464099,105.1,PNST
1275,0.549422378,0.408801279,10.6,0.841640261,0.840292039,5.6,0.738859048,0.734620463,4.8,CNRN
1276,0.806909149,0.770059873,19.2,0.904501611,0.837449389,-16.4,0.811182208,0.783277876,23,PNST
1277,0.853080409,0.831934869,3.8,0.89781433,0.891311273,-8.1,0.835144085,0.774857372,-12.2,FRED
1278,0.904557335,0.884110869,6.5,0.935747199,0.930016734,7.3,0.875825866,0.846792462,-4.3,ASWN
1279,0.725682125,0.721122939,0,0.785067581,0.617129435,-33.4,0.821791946,0.773681651,-14,WNAK
1280,0.753905644,0.708934888,2.8,0.862738665,0.718085464,54,0.652943357,0.55904993,45.4,CSRN
1281,0.850644565,0.817895891,4.4,0.849630068,0.718173736,-27.9,0.807410442,0.675181309,-24.4,ASEN
1282,0.753791724,0.74455392,-1.1,0.78283357,0.76707022,9.2,0.644619738,0.613906082,1.3,CNRN
1283,0.590257729,0.545159453,3.5,0.896705368,0.896109821,-2,0.91377686,0.846818275,-16.1,CNRN
1284,0.595762469,0.432128522,1.1,0.782701276,0.734322467,18.3,0.835043291,0.810418351,-3.1,CSRN
1285,0.745052023,0.729750773,11.6,0.902456093,0.84876223,-12.1,0.76326423,0.747676178,2.1,FRED
1286,0.719073735,0.691543381,-6.5,0.78618082,0.607852257,-33.7,0.858417253,0.842685525,-5.9,WCAK
1287,0.78877757,0.784170385,5.7,0.83341858,0.728094182,-26.1,0.827739841,0.705258224,-23.8,WNAK
1288,0.660686317,0.621690816,0.6,0.918092581,0.916354668,5.6,0.860819807,0.851667117,2.3,CNRN
1289,0.548311931,0.401051811,13.2,0.783829641,0.781666103,4.6,0.743417119,0.701476463,-10.7,CNRN
1290,0.827923565,0.800136451,17.8,0.857471677,0.836741088,-1.8,0.854335552,0.811957561,25.3,WEEF
1291,0.5643381,-0.147991679,34.1,0.860963658,0.704460788,-30.1,0.862598631,0.814372893,-13.5,PSST
1292,0.785705521,0.751339401,16.5,0.832356946,0.802452443,16.6,0.839846923,0.625851097,59.5,PNST
1293,0.676057851,0.554104236,20.5,0.755690415,0.749331475,11.9,0.662837403,0.593025251,32.9,CNRN
1294,0.873149005,0.85014134,10.8,0.633340758,0.529381256,26.5,0.749622177,0.597374616,46.7,PNST
1295,0.569446475,0.486084318,4.4,0.910109422,0.909610254,2.9,0.896357438,0.844843011,-11.9,CNRN
1296,0.567670154,0.48234634,6.8,0.867441757,0.862147493,-1.6,0.794183539,0.747227045,-12.1,CNRN
1297,0.798984579,0.769483929,-5.3,0.782328839,0.451733119,77.1,0.50902136,-0.012911659,90.4,CSRN
1298,0.785044215,0.754877892,-0.3,0.90120659,0.672644691,-34.2,0.788219112,0.775483268,3.8,ASWN
1299,0.786677074,0.776115827,-5.9,0.852562452,0.832175574,-13,0.773552146,0.752583613,18,CSRN
1300,0.728049628,0.625424367,24.6,0.798856656,0.199056197,29.5,0.821964508,-10.38821834,270.5,WNAK
1301,0.898802659,0.873396436,4.6,0.93925846,0.934415856,6.4,0.882020532,0.835897785,-9.2,ASWN
1302,0.781425142,0.723984133,9.9,0.860629857,0.854770404,9.9,0.870983746,0.848378609,1.9,CNRN
1303,0.525231253,-0.076961062,29.7,0.827530433,0.746717458,-25.8,0.877344881,0.797975183,-20.1,PSST
1304,0.57278321,0.481876832,6.1,0.848282615,0.836343546,7.6,0.900626457,0.89519833,9.7,CNRN
1305,0.802182932,0.798794294,5.1,0.823561396,0.822374631,0.6,0.869746892,0.840824837,-3.2,CNRN
1306,0.730266859,0.684689689,0.1,0.872933044,0.843145489,21.5,0.778521198,0.768766279,7,CNRN
1307,0.870573013,0.84817415,15.7,0.94756697,0.937123691,11.3,0.838868226,0.829272505,4,ASEN
1308,0.64775679,0.493049895,2.6,0.82946776,0.658743866,37.6,0.826182527,0.814871246,6.8,CSRN
1309,0.761170289,0.760903555,-0.9,0.643036163,0.594669449,33.4,0.655202015,0.531986798,47.3,CNRN
1310,0.66717399,0.490229694,-1.9,0.850456845,0.638979441,48.2,0.715815782,0.697975862,17.9,CSRN
1311,0.807864547,0.771087586,-11.9,0.718906967,0.476154956,71.9,0.389811346,-0.049689362,97.7,SSYB
1312,0.621277572,0.552919862,3.5,0.899875122,0.898691377,3.8,0.851568312,0.843688445,0.1,CNRN
1313,0.64071979,0.47325501,12.6,0.615245774,-0.206968541,-49.3,0.570004122,-0.150655721,68.6,COAK
1314,0.813159052,0.77908412,-5.4,0.783861464,0.771100454,14.5,0.733482432,0.70266555,-4.1,SNYB
1315,0.836079907,0.8105407,8.4,0.839015751,0.66265682,-30.6,0.807544412,0.680539087,-23,ASEN
1316,0.776134731,0.769304369,-4.6,0.74013964,0.671706767,-27,0.903209306,0.831063846,-12.7,PNST
1317,0.857997235,0.856069337,2.1,0.728396036,0.722509977,-4.3,0.816502432,0.789852032,4.8,PNST
1318,0.91819957,0.902178685,8.4,0.949005555,0.945184917,6,0.888447343,0.883048169,8.8,ASEN
1319,0.805021703,0.601388706,-22.9,0.877072951,0.592115751,-38,0.822403878,0.623678902,-29.2,FRED
1320,0.779392377,0.749967153,18.7,0.933858566,0.931515926,-2.9,0.786112182,0.747291444,27.3,ASWN
1321,0.844335255,0.827913451,4.1,0.704846631,0.69250785,7.9,0.786597774,0.7585851,26.1,PNST
1322,0.69475397,0.584937916,8.2,0.90219486,0.896686497,6.5,0.803740144,0.791719527,3.6,PSST
1323,0.644235703,0.438833546,3.2,0.793352966,0.633177748,49.2,0.621679133,0.605163597,18.9,CSRN
1324,0.834904146,0.759558768,18.1,0.823440986,0.762228216,8.1,0.797704895,0.760842635,-9.9,PNST
1325,0.793273461,0.78096033,10.1,0.924159353,0.873582826,-17.6,0.805183684,0.787117249,0.9,ASWN
1326,0.850216889,0.833373514,12.9,0.760462556,0.754335222,-7.5,0.801797063,0.763275734,-12,ASEN
1327,0.789748145,0.720889455,26.1,0.851296122,0.845707283,5.9,0.776966547,0.772494635,8.3,ASEN
1328,0.759015688,0.7479783,6.9,0.929660986,0.739300772,-28.8,0.84657549,0.819234162,-7.7,PSST
1329,0.764003619,0.692261819,9.8,0.849280811,0.297405779,-46.1,0.80165053,0.724470704,-15.1,PSST
1330,0.880329962,0.863889419,3.7,0.873089094,0.858490911,-8.1,0.857863138,0.836733488,1.7,PNST
1331,0.747562141,0.730900176,14,0.910649087,0.810165989,-22.4,0.748479913,0.725138769,22.7,ASWN
1332,0.668692521,0.617007933,10.9,0.8740844,0.868893001,1.9,0.874672869,0.828219773,-10.3,CNRN
1333,0.814729373,0.806971051,5.8,0.886508027,0.718318744,-29.3,0.845783768,0.822683701,-4.2,PSST
1334,0.531645869,0.375309403,14.9,0.757807825,0.753257151,-4,0.692748282,0.618704397,-20.5,CNRN
1335,0.749104118,0.724312171,-2.1,0.919022763,0.906299941,17.1,0.784822093,0.771519715,5.9,CNRN
1336,0.684002505,0.606970845,4,0.723997009,0.664804252,23.4,0.711861711,0.705746477,6.8,CSRN
1337,0.591719357,0.017448203,31,0.865083677,0.737765088,-28.2,0.867233074,0.819464194,-13.7,PSST
1338,0.89015371,0.86552672,1.6,0.892905899,0.836294785,-18.3,0.863614949,0.832055154,-2,PNST
1339,0.752100475,0.751555505,-1.3,0.871896097,0.822322241,5.2,0.674934454,0.628044148,-6,CNRN
1340,0.625778046,0.393488192,-32.3,0.747605211,-0.172254444,-62.6,0.765521072,0.707151879,-16.1,WSAK
1341,0.761539485,0.71319547,-3,0.870811942,0.607970586,59.5,0.76894652,0.452447767,67.1,CSRN
1342,0.808761387,0.755787574,19,0.807763394,0.339267725,26.5,0.824208181,-0.199670275,86,WNAK
1343,0.702153711,0.643465261,13.2,0.895650792,0.605077425,-37.8,0.897891983,0.835797301,-14.7,PSST
1344,0.778187444,0.701289878,21.4,0.644029299,0.595965013,26.2,0.770344521,0.456497226,62.6,CNRN
1345,0.810101494,0.785356889,17.9,0.930978896,0.926912373,4.4,0.794268225,0.78139491,16.4,ASWN
1346,0.624431095,-0.781175833,51.5,0.858839818,0.735627446,-26.5,0.858653248,0.802129388,-13,PSST
1347,0.754477283,0.698348981,-8.3,0.835390818,0.514812004,66.1,0.580078743,0.421103864,55.1,CSRN
1348,0.82676159,0.826725734,-0.4,0.788939603,0.785987312,5.9,0.849746015,0.802802853,29.3,CNRN
1349,0.640091812,0.360815221,3.9,0.831680819,0.594849443,52.8,0.7331083,0.683207984,33.4,CSRN
1350,0.868805222,0.830937969,20.3,0.908003431,0.902450004,1.5,0.831522555,0.825926629,9.7,ASEN
1351,0.887463163,0.875689842,6.1,0.898949804,0.890411782,-4.7,0.851041601,0.819518724,0.9,ASWN
1352,0.851824626,0.850190502,1.9,0.65825678,0.653457172,-7.5,0.80368077,0.781966068,20,PNST
1353,0.897091825,0.861099861,-2.1,0.870213765,0.776914326,-19,0.84008941,0.645304745,-29.8,PNST
1354,0.719210352,0.051415434,-50.1,NA,NA,NA,NA,NA,NA,WATR
1355,0.584218865,0.488438184,9,0.906840285,0.906111537,-0.9,0.895354928,0.868784966,-7.8,CNRN
1356,0.832501354,0.820195874,11.7,0.90336964,0.898349907,2.4,0.817958769,0.809590118,12.9,ASWN
1357,0.641600506,0.335373947,11.9,0.807138645,0.648170997,44.9,0.712528831,0.57470565,49.8,CSRN
1358,0.851214835,0.821893226,18.3,0.933109315,0.927792908,5.4,0.823550442,0.818508177,8.1,ASEN
1359,0.879922092,0.807565585,20,0.848900487,0.844049262,-2,0.823330707,0.798738241,-3.6,PNST
1360,0.642956175,0.30629279,9.1,0.850088248,0.540114045,52.7,0.744448649,0.686547107,33.7,CSRN
1361,0.861851011,0.844370953,8.9,0.759361116,0.746603298,14.1,0.794389357,0.752754116,29.1,CNRN
1362,0.792725508,0.774447619,-8.3,0.6780886,0.567552176,45,0.52366363,0.323225114,57.4,SSYB
1363,0.874323925,0.8200395,16.3,0.655510642,0.640211218,10,0.778794237,0.662369387,41.2,PNST
1364,0.801904551,0.751084328,23.3,0.837077081,0.835089542,-4.3,0.790346479,0.76002354,-7.5,ASEN
1365,0.731829027,0.493803059,18.2,0.806387666,0.794027993,2.2,0.722910587,0.71205534,6.8,PSST
1366,0.717441705,0.575341611,7.9,0.886946136,0.802616657,29,0.834842389,0.805666898,-3.1,CSRN
1367,0.855533501,0.835554767,14.3,0.923512485,0.921886201,4.1,0.860137377,0.829838894,-4.2,ASWN
1368,0.79123738,-0.014512878,-49.9,NA,NA,NA,NA,NA,NA,WATR
1369,0.860416745,0.851227779,2.4,0.82695491,0.823865227,-6,0.845065389,0.80586733,-6.2,CNRN
1370,0.903104781,0.884399455,13.4,0.928468068,0.896013429,-12,0.862692994,0.829401415,-6.5,ASEN
1371,0.79107693,0.737779943,-16.2,0.895171065,0.882314998,-8.5,0.637131589,0.57887309,9.3,WSAK
1372,0.606080668,0.566732458,2.5,0.787097371,0.778415335,-1,0.66405135,0.657837895,6.7,CNRN
1373,0.777628588,0.694835011,12.6,0.873934327,0.618978955,69.9,0.639391644,0.619100178,20.3,CSRN
1374,0.684117776,0.644407427,7,0.776010701,0.768792219,2.2,0.846825672,0.842758813,-0.6,CNRN
1375,0.890063058,0.685961174,-30.6,0.898624235,-3.705194002,164.6,0.710832971,-9.046213271,331,ASWN
1376,0.915131836,0.864429927,-1.4,0.916384473,0.909349923,-0.5,0.878064923,0.784522982,-19.4,ASWN
1377,0.820134188,0.807789961,-7.8,0.923555295,0.91587048,-5.9,0.392428047,0.33950103,-8.1,WSAK
1378,0.664175778,0.419489113,4.8,0.879561044,0.658353126,45.7,0.758982527,0.736298448,22.6,CSRN
1379,0.698785639,0.619516061,15.6,0.833574601,0.794535438,18.2,0.874653069,0.868579222,2.7,CNRN
1380,0.830452358,0.774869473,18,0.892054648,0.707523019,-31.3,0.867127241,0.841338535,-8.2,PSST
1381,0.802696229,0.718155884,-7.6,0.903019016,0.698308417,-31.3,0.797639201,0.708291501,-13.6,FRED
1382,0.569959207,0.455973365,10.1,0.874812593,0.872161386,5.4,0.845730569,0.832442162,2.3,CNRN
1383,0.784692203,0.758138904,17.4,0.91979842,0.894031225,-10,0.771027728,0.760171084,6.1,ASWN
1384,0.746816545,0.519311113,13.4,0.819391932,0.811913819,-4.3,0.775527612,0.763710817,8.7,SSYB
1385,0.822020129,0.768787767,-14.1,0.884537031,0.554040555,-36.9,0.683632751,0.679094739,6.5,WSAK
1386,0.847972836,0.788007545,18.7,0.885909798,0.755502821,-23.9,0.849332221,0.835494641,-1.2,PSST
1387,0.754477698,0.743822812,4.1,0.589878548,0.459611942,42.7,0.579221357,0.211337495,72.5,CNRN
1388,0.763875114,0.723605279,7.3,0.865651109,0.860080741,7.8,0.828820877,0.782955083,-5.1,CNRN
1389,0.636301998,0.468951346,5.5,0.873991643,0.643233169,53.5,0.796482163,0.778004873,19.1,CSRN
1390,0.688214926,0.660107871,1.9,0.896784097,0.893787783,7.6,0.878275814,0.859061053,-0.2,CNRN
1391,0.813274477,0.781181304,-8.8,0.81798277,0.816812388,-3,0.80354406,0.784743658,15.3,SSYB
1392,0.796742653,0.728196074,24.5,0.781125971,0.768476081,-11.1,0.792871922,0.783750315,2.6,ASEN
1393,0.857083891,0.814092754,16.7,0.892049186,0.721511921,-30.1,0.863495415,0.834190442,-9.4,PSST
1394,0.808501002,0.807603202,0.9,0.890287679,0.838701514,12.9,0.746813303,0.676476558,-5.4,CSRN
1395,0.845308656,0.766218864,26.9,0.943691327,0.942798009,1.1,0.832395386,0.800594282,21.5,ASEN
1396,0.696874747,0.625685175,1.3,0.882077653,0.832919197,26.4,0.770912228,0.761467924,5,CNRN
